Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0098542~defense response to other organism	13	8.96551724137931	5.251474987135888E-4	33963_AT, 38604_AT, 35595_AT, 31793_AT, 33284_AT, 34623_AT, 1910_S_AT, 34546_AT, 31512_AT, 679_AT, 37096_AT, 1419_G_AT, 31506_S_AT, 37105_AT, 33979_AT	133	494	16792	3.3225168183616933	0.8185277237118231	0.0489566732940494	0.949727090304131
GOTERM_BP_ALL	GO:0035556~intracellular signal transduction	37	25.517241379310345	5.377333955786316E-4	40959_AT, 33963_AT, 32148_AT, 36317_AT, 35915_AT, 40186_AT, 1355_G_AT, 35373_AT, 1855_AT, 1910_S_AT, 37711_AT, 822_S_AT, 35090_G_AT, 37983_AT, 34249_AT, 35091_AT, 606_AT, 41280_R_AT, 39094_AT, 1974_S_AT, 33080_S_AT, 38236_AT, 32680_AT, 34636_AT, 37454_AT, 1403_S_AT, 41489_AT, 1112_G_AT, 1331_S_AT, 1901_S_AT, 1645_AT, 1786_AT, 33371_S_AT, 37096_AT, 36703_AT, 1890_AT, 1419_G_AT, 919_AT	133	2657	16792	1.7581703600363345	0.8258025244904232	0.04870441401188308	0.9723837046825223
GOTERM_BP_ALL	GO:0045937~positive regulation of phosphate metabolic process	20	13.793103448275861	5.491553362057109E-4	33963_AT, 1974_S_AT, 32680_AT, 32717_AT, 34636_AT, 37454_AT, 1403_S_AT, 1331_S_AT, 35915_AT, 40186_AT, 1355_G_AT, 1901_S_AT, 37711_AT, 1645_AT, 1910_S_AT, 37096_AT, 36703_AT, 1890_AT, 1419_G_AT, 1983_AT	133	1049	16792	2.4071618512439343	0.8321518823000342	0.048366105251491764	0.9929407740210339
GOTERM_BP_ALL	GO:0010562~positive regulation of phosphorus metabolic process	20	13.793103448275861	5.491553362057109E-4	33963_AT, 1974_S_AT, 32680_AT, 32717_AT, 34636_AT, 37454_AT, 1403_S_AT, 1331_S_AT, 35915_AT, 40186_AT, 1355_G_AT, 1901_S_AT, 37711_AT, 1645_AT, 1910_S_AT, 37096_AT, 36703_AT, 1890_AT, 1419_G_AT, 1983_AT	133	1049	16792	2.4071618512439343	0.8321518823000342	0.048366105251491764	0.9929407740210339
GOTERM_MF_ALL	GO:0020037~heme binding	7	4.827586206896552	5.683377612318049E-4	38229_AT, 33516_AT, 33284_AT, 1391_S_AT, 31687_F_AT, 31525_S_AT, 1419_G_AT	127	137	16881	6.791597218230933	0.2829230384928849	0.1049335956359212	0.8332302143589487
GOTERM_BP_ALL	GO:0002376~immune system process	35	24.137931034482758	5.844372559729374E-4	33963_AT, 33684_AT, 33530_AT, 33284_AT, 37968_AT, 35367_AT, 35373_AT, 1910_S_AT, 37711_AT, 37061_AT, 679_AT, 34618_AT, 1575_AT, 31506_S_AT, 33979_AT, 38604_AT, 34636_AT, 35595_AT, 31793_AT, 37454_AT, 1403_S_AT, 1112_G_AT, 32250_AT, 1331_S_AT, 37905_R_AT, 1901_S_AT, 34623_AT, 1786_AT, 34546_AT, 31512_AT, 37096_AT, 36703_AT, 32413_AT, 1419_G_AT, 40294_AT, 39187_AT, 37105_AT	133	2465	16792	1.792676417209352	0.8503403759534051	0.05003953571356512	1.056415278939149
GOTERM_MF_ALL	GO:0001664~G-protein coupled receptor binding	9	6.206896551724138	6.928628334156852E-4	38604_AT, 33684_AT, 36703_AT, 37983_AT, 37454_AT, 1403_S_AT, 919_AT, 2090_I_AT, 1645_AT	127	257	16881	4.654830111216643	0.3333334210423986	0.09639802611043924	1.014927925521758
GOTERM_BP_ALL	GO:0044707~single-multicellular organism process	66	45.51724137931035	7.154521020710186E-4	31621_S_AT, 38103_AT, 33284_AT, 1355_G_AT, 1855_AT, 37711_AT, 39469_S_AT, 32073_AT, 33293_AT, 35090_G_AT, 40058_S_AT, 39511_AT, 33922_AT, 1974_S_AT, 40350_AT, 38236_AT, 34636_AT, 35595_AT, 33516_AT, 1112_G_AT, 1901_S_AT, 1645_AT, 37172_AT, 1786_AT, 31512_AT, 37096_AT, 40271_AT, 34720_AT, 38816_AT, 37898_R_AT, 919_AT, 40790_AT, 36436_AT, 966_AT, 33963_AT, 35038_AT, 33684_AT, 32148_AT, 32717_AT, 37408_AT, 35367_AT, 38128_AT, 35373_AT, 1910_S_AT, 37983_AT, 34249_AT, 35091_AT, 34618_AT, 37953_S_AT, 606_AT, 39698_AT, 1391_S_AT, 38604_AT, 33080_S_AT, 32680_AT, 38691_S_AT, 32084_AT, 41489_AT, 967_G_AT, 1331_S_AT, 35439_AT, 32413_AT, 1419_G_AT, 40317_AT, 31687_F_AT, 2090_I_AT, 39187_AT, 37954_AT	133	5943	16792	1.4021322867997859	0.902249387294671	0.05935836644305148	1.2917832839713261
GOTERM_BP_ALL	GO:0009967~positive regulation of signal transduction	24	16.551724137931036	7.186842032267183E-4	1974_S_AT, 33684_AT, 32680_AT, 32717_AT, 34636_AT, 37454_AT, 1403_S_AT, 35915_AT, 1331_S_AT, 40186_AT, 1355_G_AT, 1901_S_AT, 35373_AT, 37711_AT, 1645_AT, 1910_S_AT, 37096_AT, 822_S_AT, 40271_AT, 36703_AT, 34618_AT, 1890_AT, 41280_R_AT, 39094_AT	133	1428	16792	2.1219435142478043	0.9032712340080523	0.05813511350137757	1.2975830570430391
GOTERM_BP_ALL	GO:1902531~regulation of intracellular signal transduction	27	18.620689655172416	7.635394486727446E-4	40959_AT, 1974_S_AT, 33080_S_AT, 32148_AT, 32680_AT, 34636_AT, 37454_AT, 1403_S_AT, 41489_AT, 1331_S_AT, 35915_AT, 1355_G_AT, 40186_AT, 1901_S_AT, 35373_AT, 1855_AT, 1910_S_AT, 1645_AT, 37711_AT, 37096_AT, 35090_G_AT, 36703_AT, 34249_AT, 35091_AT, 1890_AT, 919_AT, 41280_R_AT, 39094_AT	133	1714	16792	1.988857792088155	0.9163979487239368	0.0601567571592434	1.3780393315828143
GOTERM_MF_ALL	GO:0046906~tetrapyrrole binding	7	4.827586206896552	7.939603079182868E-4	38229_AT, 33516_AT, 33284_AT, 1391_S_AT, 31687_F_AT, 31525_S_AT, 1419_G_AT	127	146	16881	6.372937115737245	0.3716458019538964	0.08874294390580872	1.162213559648173
GOTERM_BP_ALL	GO:0050789~regulation of biological process	104	71.72413793103448	8.136423528136278E-4	38646_S_AT, 31621_S_AT, 38103_AT, 37968_AT, 39469_S_AT, 33293_AT, 35090_G_AT, 40058_S_AT, 40350_AT, 1974_S_AT, 35595_AT, 1112_G_AT, 37905_R_AT, 1901_S_AT, 37172_AT, 36766_AT, 34720_AT, 41113_AT, 1890_AT, 37898_R_AT, 40790_AT, 33963_AT, 32717_AT, 37408_AT, 36317_AT, 37983_AT, 34249_AT, 606_AT, 37953_S_AT, 38604_AT, 32680_AT, 32084_AT, 41489_AT, 1331_S_AT, 36378_AT, 40089_AT, 33371_S_AT, 38482_AT, 31687_F_AT, 40317_AT, 1419_G_AT, 37954_AT, 40959_AT, 34629_AT, 35648_AT, 33284_AT, 35915_AT, 1355_G_AT, 1855_AT, 37711_AT, 39908_AT, 32073_AT, 36234_AT, 1575_AT, 936_S_AT, 41280_R_AT, 33922_AT, 39511_AT, 38236_AT, 34636_AT, 37454_AT, 32418_AT, 1403_S_AT, 32250_AT, 35069_AT, 1645_AT, 1786_AT, 31512_AT, 37096_AT, 40271_AT, 34606_S_AT, 919_AT, 40294_AT, 1372_AT, 1983_AT, 37105_AT, 34436_AT, 35038_AT, 33684_AT, 32148_AT, 31525_S_AT, 34467_G_AT, 35367_AT, 40186_AT, 38128_AT, 35373_AT, 1910_S_AT, 679_AT, 822_S_AT, 35091_AT, 34618_AT, 38948_AT, 1391_S_AT, 39698_AT, 31506_S_AT, 39094_AT, 38945_AT, 33080_S_AT, 31793_AT, 35169_AT, 35439_AT, 36479_AT, 36703_AT, 32413_AT, 39198_S_AT, 2090_I_AT, 39187_AT	133	10922	16792	1.2022144722729733	0.9289662405362298	0.06246617308416069	1.4678349899841625
GOTERM_BP_ALL	GO:0044403~symbiosis, encompassing mutualism through parasitism	19	13.10344827586207	8.156109513744802E-4	33963_AT, 1974_S_AT, 35595_AT, 31793_AT, 1403_S_AT, 32084_AT, 33284_AT, 1112_G_AT, 35373_AT, 37711_AT, 1910_S_AT, 32073_AT, 37096_AT, 679_AT, 40271_AT, 36234_AT, 32413_AT, 34606_S_AT, 31506_S_AT, 39094_AT, 37105_AT	133	998	16792	2.4036644718007443	0.9294194890069358	0.061168325932366874	1.4713615828791382
GOTERM_BP_ALL	GO:0044419~interspecies interaction between organisms	19	13.10344827586207	8.156109513744802E-4	33963_AT, 1974_S_AT, 35595_AT, 31793_AT, 1403_S_AT, 32084_AT, 33284_AT, 1112_G_AT, 35373_AT, 37711_AT, 1910_S_AT, 32073_AT, 37096_AT, 679_AT, 40271_AT, 36234_AT, 32413_AT, 34606_S_AT, 31506_S_AT, 39094_AT, 37105_AT	133	998	16792	2.4036644718007443	0.9294194890069358	0.061168325932366874	1.4713615828791382
GOTERM_BP_ALL	GO:0051246~regulation of protein metabolic process	35	24.137931034482758	8.228904522946873E-4	33963_AT, 35648_AT, 32717_AT, 38103_AT, 35915_AT, 40186_AT, 1355_G_AT, 1910_S_AT, 37711_AT, 32073_AT, 679_AT, 822_S_AT, 37983_AT, 36234_AT, 41280_R_AT, 39094_AT, 1974_S_AT, 38236_AT, 32680_AT, 34636_AT, 37454_AT, 1403_S_AT, 32250_AT, 1331_S_AT, 1901_S_AT, 37172_AT, 1645_AT, 37096_AT, 36703_AT, 32413_AT, 1890_AT, 1419_G_AT, 919_AT, 1983_AT, 37105_AT, 37954_AT	133	2512	16792	1.759135098893731	0.9310705465658125	0.06030663812443171	1.4844012128740425
GOTERM_BP_ALL	GO:0070942~neutrophil mediated cytotoxicity	3	2.0689655172413794	9.011051669116366E-4	33963_AT, 37096_AT, 679_AT, 37105_AT	133	6	16792	63.127819548872175	0.9465501024818632	0.06440110168707824	1.6244028760856288
GOTERM_BP_ALL	GO:0070943~neutrophil mediated killing of symbiont cell	3	2.0689655172413794	9.011051669116366E-4	33963_AT, 37096_AT, 679_AT, 37105_AT	133	6	16792	63.127819548872175	0.9465501024818632	0.06440110168707824	1.6244028760856288
GOTERM_BP_ALL	GO:0043408~regulation of MAPK cascade	15	10.344827586206897	9.025420915147568E-4	32680_AT, 34636_AT, 37454_AT, 1403_S_AT, 1331_S_AT, 35915_AT, 40186_AT, 1355_G_AT, 1901_S_AT, 1645_AT, 37711_AT, 37096_AT, 36703_AT, 1890_AT, 41280_R_AT	133	678	16792	2.793266351720008	0.9467992795756088	0.06311333865006763	1.6269731623895
GOTERM_BP_ALL	GO:0019731~antibacterial humoral response	5	3.4482758620689653	9.123410435449696E-4	38604_AT, 31793_AT, 31506_S_AT, 34623_AT, 33979_AT, 34546_AT	133	55	16792	11.477785372522215	0.9484678323805151	0.06243431318810966	1.6444992602193675
GOTERM_BP_ALL	GO:0000165~MAPK cascade	17	11.724137931034482	9.270376476306966E-4	32680_AT, 38236_AT, 34636_AT, 37454_AT, 1403_S_AT, 1112_G_AT, 1331_S_AT, 40186_AT, 1355_G_AT, 1901_S_AT, 1855_AT, 37711_AT, 1645_AT, 37096_AT, 35090_G_AT, 36703_AT, 35091_AT, 41280_R_AT	133	841	16792	2.552135391987698	0.9508727925249782	0.062101613126018695	1.6707796135694175
GOTERM_BP_ALL	GO:0010647~positive regulation of cell communication	25	17.24137931034483	9.895898065633536E-4	1974_S_AT, 33684_AT, 38236_AT, 32680_AT, 32717_AT, 34636_AT, 37454_AT, 1403_S_AT, 35915_AT, 1331_S_AT, 40186_AT, 1355_G_AT, 1901_S_AT, 35373_AT, 37711_AT, 1645_AT, 1910_S_AT, 37096_AT, 822_S_AT, 40271_AT, 36703_AT, 34618_AT, 1890_AT, 41280_R_AT, 39094_AT	133	1555	16792	2.0298334260087514	0.9599156455908633	0.06481978475720163	1.7825606927197812
GOTERM_BP_ALL	GO:0043085~positive regulation of catalytic activity	25	17.24137931034483	0.0010255262728087688	40959_AT, 33963_AT, 35038_AT, 32148_AT, 32717_AT, 40186_AT, 1855_AT, 1910_S_AT, 37711_AT, 822_S_AT, 35090_G_AT, 37983_AT, 35091_AT, 39511_AT, 33080_S_AT, 32680_AT, 38236_AT, 37454_AT, 1403_S_AT, 1112_G_AT, 1901_S_AT, 37096_AT, 33027_AT, 36703_AT, 1419_G_AT, 1983_AT	133	1559	16792	2.024625386429512	0.9643371062927903	0.06577088125480213	1.8467250509635935
GOTERM_BP_ALL	GO:0023051~regulation of signaling	40	27.586206896551722	0.0010593784057551891	40959_AT, 33684_AT, 32148_AT, 32717_AT, 35915_AT, 35367_AT, 1355_G_AT, 40186_AT, 35373_AT, 1855_AT, 1910_S_AT, 37711_AT, 822_S_AT, 33293_AT, 35090_G_AT, 34249_AT, 35091_AT, 34618_AT, 37953_S_AT, 936_S_AT, 41280_R_AT, 39094_AT, 1974_S_AT, 33080_S_AT, 38236_AT, 32680_AT, 34636_AT, 37454_AT, 1403_S_AT, 41489_AT, 1112_G_AT, 1331_S_AT, 1901_S_AT, 1645_AT, 37096_AT, 40271_AT, 36703_AT, 1890_AT, 1419_G_AT, 919_AT, 39187_AT	133	3070	16792	1.6450246136513922	0.9680551684165228	0.066556551154622	1.9071316111869407
GOTERM_BP_ALL	GO:0006468~protein phosphorylation	28	19.310344827586206	0.001087279239721784	33963_AT, 32717_AT, 35915_AT, 40186_AT, 1355_G_AT, 1855_AT, 35373_AT, 1910_S_AT, 37711_AT, 679_AT, 35090_G_AT, 35091_AT, 41280_R_AT, 39094_AT, 1974_S_AT, 32680_AT, 38236_AT, 34636_AT, 37454_AT, 1403_S_AT, 1112_G_AT, 1331_S_AT, 1901_S_AT, 1645_AT, 1786_AT, 37096_AT, 36703_AT, 1890_AT, 1983_AT, 37105_AT	133	1852	16792	1.9088325565533704	0.9708264291715257	0.0669567901834478	1.9568921199311307
GOTERM_BP_ALL	GO:0048522~positive regulation of cellular process	55	37.93103448275862	0.0011483030947646218	38646_S_AT, 35648_AT, 35915_AT, 1355_G_AT, 1855_AT, 39469_S_AT, 37711_AT, 32073_AT, 936_S_AT, 41280_R_AT, 1974_S_AT, 38236_AT, 34636_AT, 37454_AT, 1403_S_AT, 35069_AT, 1901_S_AT, 37172_AT, 1645_AT, 36766_AT, 1786_AT, 31512_AT, 37096_AT, 40271_AT, 34720_AT, 1890_AT, 1983_AT, 1372_AT, 33963_AT, 33684_AT, 32717_AT, 31525_S_AT, 35367_AT, 40186_AT, 35373_AT, 1910_S_AT, 822_S_AT, 37983_AT, 34249_AT, 34618_AT, 39698_AT, 606_AT, 39094_AT, 38945_AT, 32680_AT, 1331_S_AT, 35169_AT, 36703_AT, 38482_AT, 40317_AT, 31687_F_AT, 1419_G_AT, 39198_S_AT, 2090_I_AT, 39187_AT	133	4744	16792	1.4637563554755353	0.976078567434402	0.06927189058705063	2.06564366482761
GOTERM_BP_ALL	GO:0008219~cell death	29	20.0	0.001163343535972409	33963_AT, 32717_AT, 33284_AT, 31525_S_AT, 35915_AT, 35367_AT, 1355_G_AT, 35373_AT, 38128_AT, 1910_S_AT, 37711_AT, 32073_AT, 822_S_AT, 33293_AT, 34618_AT, 41280_R_AT, 1974_S_AT, 38236_AT, 1403_S_AT, 41489_AT, 1331_S_AT, 35069_AT, 1786_AT, 40271_AT, 38482_AT, 1890_AT, 31687_F_AT, 40317_AT, 1983_AT	133	1958	16792	1.86997626855699	0.9772207080055888	0.06887027124058942	2.0924299499869403
GOTERM_CC_ALL	GO:0098590~plasma membrane region	17	11.724137931034482	0.0013132603931220285	32680_AT, 38236_AT, 32717_AT, 32084_AT, 36378_AT, 1355_G_AT, 1901_S_AT, 1645_AT, 33293_AT, 40058_S_AT, 38482_AT, 1575_AT, 1391_S_AT, 936_S_AT, 919_AT, 32279_AT, 34436_AT	134	936	18224	2.47008547008547	0.3661866990560406	0.05540603051466486	1.7789846472118453
GOTERM_BP_ALL	GO:0006935~chemotaxis	13	8.96551724137931	0.0013737606513372462	33963_AT, 31793_AT, 37454_AT, 1403_S_AT, 1112_G_AT, 35367_AT, 1901_S_AT, 36766_AT, 37096_AT, 36703_AT, 37983_AT, 34720_AT, 31506_S_AT, 36436_AT	133	552	16792	2.9734117903454287	0.9885115943097155	0.07938322417424126	2.4664472937432236
GOTERM_BP_ALL	GO:0042330~taxis	13	8.96551724137931	0.0013949511199823866	33963_AT, 31793_AT, 37454_AT, 1403_S_AT, 1112_G_AT, 35367_AT, 1901_S_AT, 36766_AT, 37096_AT, 36703_AT, 37983_AT, 34720_AT, 31506_S_AT, 36436_AT	133	553	16792	2.968034915498511	0.9892769562066276	0.07915273732241068	2.5040385217908634
GOTERM_BP_ALL	GO:0065008~regulation of biological quality	44	30.344827586206897	0.0014107568885791176	33963_AT, 31621_S_AT, 32717_AT, 38103_AT, 34467_G_AT, 1355_G_AT, 35373_AT, 1910_S_AT, 39469_S_AT, 37711_AT, 679_AT, 33685_AT, 37983_AT, 40058_S_AT, 37953_S_AT, 1391_S_AT, 1575_AT, 606_AT, 39511_AT, 31506_S_AT, 1974_S_AT, 38604_AT, 38236_AT, 34636_AT, 37454_AT, 31793_AT, 1403_S_AT, 32084_AT, 33516_AT, 1112_G_AT, 37172_AT, 1645_AT, 34623_AT, 1786_AT, 34546_AT, 31512_AT, 37096_AT, 32413_AT, 40317_AT, 31687_F_AT, 1419_G_AT, 919_AT, 32279_AT, 37105_AT, 37166_AT, 37954_AT	133	3548	16792	1.565740732891982	0.9898144508349144	0.07864224898678207	2.532068545671562
GOTERM_BP_ALL	GO:0023014~signal transduction by protein phosphorylation	17	11.724137931034482	0.0014349398871057529	32680_AT, 38236_AT, 34636_AT, 37454_AT, 1403_S_AT, 1112_G_AT, 1331_S_AT, 40186_AT, 1355_G_AT, 1901_S_AT, 1855_AT, 37711_AT, 1645_AT, 37096_AT, 35090_G_AT, 36703_AT, 35091_AT, 41280_R_AT	133	877	16792	2.447372707709982	0.9905851573269511	0.07859012832419798	2.5749400500282293
GOTERM_BP_ALL	GO:0010646~regulation of cell communication	39	26.89655172413793	0.001508664734393492	40959_AT, 33684_AT, 32148_AT, 32717_AT, 35915_AT, 35367_AT, 1355_G_AT, 40186_AT, 35373_AT, 1855_AT, 1910_S_AT, 37711_AT, 822_S_AT, 33293_AT, 35090_G_AT, 34249_AT, 35091_AT, 34618_AT, 37953_S_AT, 41280_R_AT, 39094_AT, 1974_S_AT, 33080_S_AT, 38236_AT, 32680_AT, 34636_AT, 37454_AT, 1403_S_AT, 41489_AT, 1112_G_AT, 1331_S_AT, 1901_S_AT, 1645_AT, 37096_AT, 40271_AT, 36703_AT, 1890_AT, 1419_G_AT, 919_AT, 39187_AT	133	3020	16792	1.630453617487427	0.9925931713936713	0.08109731116902597	2.7055291658442338
GOTERM_BP_ALL	GO:0031401~positive regulation of protein modification process	20	13.793103448275861	0.0015216299597045346	33963_AT, 1974_S_AT, 35648_AT, 32680_AT, 32717_AT, 34636_AT, 37454_AT, 1403_S_AT, 1331_S_AT, 35915_AT, 40186_AT, 1355_G_AT, 1901_S_AT, 37711_AT, 1645_AT, 1910_S_AT, 37096_AT, 36703_AT, 1890_AT, 1983_AT	133	1143	16792	2.2091975345187116	0.9928991505242184	0.08043691072703407	2.728477412288466
GOTERM_BP_ALL	GO:0043410~positive regulation of MAPK cascade	12	8.275862068965518	0.001559919164208253	37096_AT, 36703_AT, 32680_AT, 37454_AT, 34636_AT, 1403_S_AT, 1331_S_AT, 1355_G_AT, 40186_AT, 1901_S_AT, 37711_AT, 1645_AT	133	485	16792	3.123850864274087	0.9937309750933173	0.08106103574928925	2.7962188538338317
GOTERM_BP_ALL	GO:0007267~cell-cell signaling	24	16.551724137931036	0.0016182386125897842	38604_AT, 33684_AT, 38236_AT, 32680_AT, 32717_AT, 37454_AT, 1403_S_AT, 41489_AT, 1112_G_AT, 34467_G_AT, 1355_G_AT, 1855_AT, 37711_AT, 1645_AT, 1786_AT, 34618_AT, 1890_AT, 37953_S_AT, 1419_G_AT, 40317_AT, 39511_AT, 2090_I_AT, 32279_AT, 1372_AT	133	1517	16792	1.9974524313420334	0.9948146395364956	0.0826451532161544	2.899312242985541
GOTERM_CC_ALL	GO:0031988~membrane-bounded vesicle	42	28.965517241379313	0.0016275556768496797	33963_AT, 38646_S_AT, 33530_AT, 33284_AT, 31525_S_AT, 35915_AT, 35367_AT, 39908_AT, 679_AT, 33685_AT, 35956_S_AT, 34012_AT, 36234_AT, 1391_S_AT, 1575_AT, 606_AT, 31506_S_AT, 33979_AT, 38236_AT, 32680_AT, 31793_AT, 38691_S_AT, 35595_AT, 32084_AT, 1112_G_AT, 32250_AT, 36378_AT, 34623_AT, 36766_AT, 37172_AT, 34546_AT, 33371_S_AT, 31512_AT, 37096_AT, 36328_AT, 32413_AT, 1890_AT, 37898_R_AT, 31687_F_AT, 38508_S_AT, 32279_AT, 2090_I_AT, 37105_AT, 37166_AT	134	3611	18224	1.5818332871780671	0.43176596393712363	0.060871005075521234	2.200366735903625
GOTERM_BP_ALL	GO:0051873~killing by host of symbiont cells	3	2.0689655172413794	0.0016647899080709187	33963_AT, 37096_AT, 679_AT, 37105_AT	133	8	16792	47.34586466165413	0.9955435810327867	0.0836098349388652	2.98152848416835
GOTERM_BP_ALL	GO:0051852~disruption by host of symbiont cells	3	2.0689655172413794	0.0016647899080709187	33963_AT, 37096_AT, 679_AT, 37105_AT	133	8	16792	47.34586466165413	0.9955435810327867	0.0836098349388652	2.98152848416835
GOTERM_MF_ALL	GO:0005506~iron ion binding	7	4.827586206896552	0.0016864860849782858	34636_AT, 38229_AT, 33516_AT, 1391_S_AT, 31687_F_AT, 31525_S_AT, 37166_AT	127	169	16881	5.505614313003774	0.6274660986974103	0.15174264609141408	2.4536723591840115
GOTERM_BP_ALL	GO:0009611~response to wounding	14	9.655172413793103	0.001809353622714087	38236_AT, 34636_AT, 33516_AT, 1901_S_AT, 35373_AT, 37172_AT, 1910_S_AT, 1786_AT, 39698_AT, 37898_R_AT, 40317_AT, 31687_F_AT, 919_AT, 37954_AT	133	649	16792	2.7235422917849323	0.9972161337162678	0.08916677754486257	3.236429530328566
GOTERM_BP_ALL	GO:0008285~negative regulation of cell proliferation	14	9.655172413793103	0.0018590373570846563	1974_S_AT, 33080_S_AT, 34629_AT, 32717_AT, 1901_S_AT, 35439_AT, 37172_AT, 1910_S_AT, 1645_AT, 37711_AT, 39469_S_AT, 36479_AT, 34720_AT, 34618_AT	133	651	16792	2.7151750343600938	0.9976318202226143	0.09013862451609056	3.323887837900008
GOTERM_CC_ALL	GO:0031982~vesicle	43	29.655172413793103	0.001870090741674193	33963_AT, 38646_S_AT, 33530_AT, 33284_AT, 31525_S_AT, 35915_AT, 35367_AT, 39908_AT, 679_AT, 33685_AT, 35956_S_AT, 36234_AT, 34012_AT, 1391_S_AT, 1575_AT, 606_AT, 31506_S_AT, 33979_AT, 38236_AT, 32680_AT, 31793_AT, 38691_S_AT, 35595_AT, 32084_AT, 1112_G_AT, 32250_AT, 36378_AT, 1901_S_AT, 34623_AT, 36766_AT, 37172_AT, 34546_AT, 33371_S_AT, 31512_AT, 37096_AT, 36328_AT, 32413_AT, 1890_AT, 37898_R_AT, 31687_F_AT, 38508_S_AT, 32279_AT, 2090_I_AT, 37105_AT, 37166_AT	134	3754	18224	1.5578050079914756	0.47770829008579807	0.06288840119887462	2.5243924539952056
GOTERM_BP_ALL	GO:0022008~neurogenesis	23	15.862068965517242	0.00199454873895598	33963_AT, 38604_AT, 33684_AT, 33080_S_AT, 38236_AT, 32680_AT, 32148_AT, 32717_AT, 38103_AT, 1112_G_AT, 1355_G_AT, 1901_S_AT, 37711_AT, 1910_S_AT, 39469_S_AT, 32073_AT, 33293_AT, 40058_S_AT, 34720_AT, 606_AT, 39511_AT, 2090_I_AT, 39187_AT	133	1447	16792	2.006827711989026	0.9984765230435754	0.09497825595438225	3.562049055836025
GOTERM_BP_ALL	GO:0048519~negative regulation of biological process	53	36.55172413793103	0.002013913037810966	34629_AT, 38103_AT, 33284_AT, 1355_G_AT, 1855_AT, 39469_S_AT, 37711_AT, 32073_AT, 33293_AT, 41280_R_AT, 1974_S_AT, 38236_AT, 34636_AT, 1403_S_AT, 35069_AT, 1901_S_AT, 37172_AT, 1645_AT, 1786_AT, 37096_AT, 40271_AT, 34720_AT, 34606_S_AT, 40790_AT, 1983_AT, 1372_AT, 37105_AT, 33963_AT, 32148_AT, 32717_AT, 35367_AT, 40186_AT, 38128_AT, 35373_AT, 1910_S_AT, 679_AT, 822_S_AT, 34249_AT, 34618_AT, 37953_S_AT, 39698_AT, 39094_AT, 33080_S_AT, 41489_AT, 35439_AT, 36479_AT, 36703_AT, 38482_AT, 32413_AT, 40317_AT, 1419_G_AT, 39198_S_AT, 39187_AT, 37954_AT	133	4623	16792	1.4474473009259032	0.9985695998385633	0.09447410961793612	3.596036498670374
GOTERM_BP_ALL	GO:0051345~positive regulation of hydrolase activity	17	11.724137931034482	0.0022577587477857876	40959_AT, 35038_AT, 33080_S_AT, 32148_AT, 38236_AT, 37454_AT, 1403_S_AT, 1112_G_AT, 1901_S_AT, 1855_AT, 37711_AT, 822_S_AT, 35090_G_AT, 36703_AT, 33027_AT, 37983_AT, 35091_AT, 39511_AT	133	917	16792	2.3406170825099823	0.9993533798332394	0.1038148362677569	4.02305720267363
GOTERM_BP_ALL	GO:0008217~regulation of blood pressure	7	4.827586206896552	0.0023245476969059285	679_AT, 38604_AT, 37983_AT, 1391_S_AT, 40317_AT, 31687_F_AT, 1419_G_AT, 37105_AT	133	171	16792	5.168359495229301	0.9994797739429588	0.1052355775786108	4.139705291956696
GOTERM_BP_ALL	GO:0042221~response to chemical	48	33.10344827586207	0.0027817633229537007	33284_AT, 1355_G_AT, 1855_AT, 37711_AT, 1575_AT, 1974_S_AT, 38236_AT, 37454_AT, 34636_AT, 1403_S_AT, 1112_G_AT, 1901_S_AT, 37172_AT, 36766_AT, 37096_AT, 40271_AT, 34720_AT, 1890_AT, 919_AT, 36436_AT, 37105_AT, 966_AT, 34436_AT, 33963_AT, 32717_AT, 31525_S_AT, 35367_AT, 35373_AT, 1910_S_AT, 679_AT, 37983_AT, 34618_AT, 31506_S_AT, 38945_AT, 32439_AT, 38604_AT, 33080_S_AT, 38229_AT, 31793_AT, 32084_AT, 967_G_AT, 1331_S_AT, 35169_AT, 33371_S_AT, 36703_AT, 31687_F_AT, 1419_G_AT, 2090_I_AT, 32279_AT, 39187_AT, 37166_AT	133	4117	16792	1.4720113375496062	0.9998826727026153	0.12292896443220025	4.934650234990379
GOTERM_BP_ALL	GO:0042325~regulation of phosphorylation	22	15.172413793103448	0.0028167588887359992	33963_AT, 1974_S_AT, 32680_AT, 32717_AT, 34636_AT, 37454_AT, 1403_S_AT, 1331_S_AT, 35915_AT, 40186_AT, 1355_G_AT, 1901_S_AT, 35373_AT, 37711_AT, 1645_AT, 1910_S_AT, 37096_AT, 36703_AT, 1890_AT, 41280_R_AT, 1983_AT, 39094_AT	133	1393	16792	1.9939871214288412	0.9998953158544988	0.12271408669408024	4.995238459474249
GOTERM_BP_ALL	GO:0001932~regulation of protein phosphorylation	21	14.482758620689657	0.0028336137958761345	33963_AT, 1974_S_AT, 32680_AT, 32717_AT, 34636_AT, 37454_AT, 1403_S_AT, 1331_S_AT, 35915_AT, 40186_AT, 1355_G_AT, 1901_S_AT, 37711_AT, 1645_AT, 1910_S_AT, 37096_AT, 36703_AT, 1890_AT, 41280_R_AT, 1983_AT, 39094_AT	133	1300	16792	2.0395141700404857	0.9999009097614773	0.1217744482396449	5.024406532512482
